ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B098T14CZR,One Step Eyebrow Stamp Shaping Kit  Eyebrow Powder Stamp Waterproof  Brow Stamp Shaping Kit Eyebrow Definer  Makeup Tools with 10 Reusable Eyebrow Stencils for Women (Black),weispo,Beauty & Personal Care,"$25,179.00","2,100",$11.99,$5.34,$6.65,"7,302",42,6,1,03/30/2021,weispo,4,"1.65"" x 4.25"" x 7.28""",Large standard-size,0.1499 lbs
B091GV2X2J,ONLYOILY 4 Colors Cream Contour  Stick Palette  Contouring Concealer  Stick Primer  Face Makeup Kit for Beginners  Cream Concealer and Highlight Stick(#1+2),ONLYOILY,Beauty & Personal Care,"$10,689.11","1,189",$6.99,$4.26,$2.73,"15,663",2897.4,6,1,10/01/2023,N.A.,4.1,"5.87"" x 5.43"" x 1.22""",Large standard-size,3.53 lbs
B0BHDBSJ1S,ONXE Makeup Organizer with Drawers Large Capacity Countertop Organizer for Vanity Bathroom and Bedroom Desk Cosmetics Organizer for Skin Care Brushes  Eyeshadow  Lotions  Lipstick  Nail Polish,ONXE,Beauty & Personal Care,"$36,497.83","1,217",$29.99,$11.23,$18.76,"22,300",434.25,6,3,06/10/2022,Amazon Warehouse,4.525,"8.46"" x 13.19"" x 5.90""",Large standard-size,2.46 lbs
B0B59F4Z6Q,Orange Face Paint Sticks UV Body Panit - 0.75 oz Professional Blacklight Reactive Glow Paint for Adult Kids  Oil Foundation Makeup Blendable Sticks  Glow in The Dark Paint Neon Party Supplies,CODACE,Beauty & Personal Care,"$16,181.88","2,706",$5.98,$4.02,$1.96,N.A.,107,6,1,06/27/2022,Amazon,4.3,"3.78"" x 1.46"" x 1.46""",Large standard-size,0.75 lbs
B07Y7PVDJS,Organic Mascara By Physicians Formula Organic Wear All Natural Origin Mascara  Organic Makeup  Black  Dermatologist Test,Physicians Formula,Beauty & Personal Care,"$18,560.08","1,771",$10.48,$5.11,$5.37,"9,108",890,6,11,06/04/2020,Amazon.com,4.1,"0.88"" x 2.87"" x 5.63""",Large standard-size,0.64 lbs
B00X1GQU8G,Organica Face & Eyebrow Threading Thread Organic x 1 thread spool eyebrow makeup facial dermaplaning hair removal epilator tool,ORGANICA,Beauty & Personal Care,"$4,233.55","1,135",$3.73,$3.84,-$0.11,"17,702",1129,5,43,05/01/2015,Amazon,3.9,"1.61"" x 1.61"" x 1.38""",Large standard-size,0.32 lbs
B06ZZW16MF,Organyc 100% Certified Organic Cotton Makeup Pads – Natural Unbleached Makeup Remover Rounds (70 Count),Organyc,Beauty & Personal Care,"$7,118.36","1,418",$5.02,$3.94,$1.08,"15,495",467,7,8,04/16/2017,Amazon.com,4.7,"8.07"" x 3.54"" x 2.28""",Large standard-size,1.45 lbs
B0B5CGN5K1,Orighty Makeup Remover Cloths 12 Pack  Makeup Removal Face Cleansing Cloth  Reusable Makeup Remover Pads Remove Instantly Dirt with Just Water  5 x 5 in,Orighty,Beauty & Personal Care,"$100,584.72","8,728",$11.49,$3.64,$7.85,N.A.,2512,7,1,06/29/2022,Amazon,4.5,"10.16"" x 5.33"" x 0.67""",Small standard-size,3.53 lbs
B0CFVM1PDP,Orighty Makeup Remover Cloths 12 Pack  Reusable Microfiber Facial Cleansing Cloths  Remove Instantly Dirt  Makeup&Waterproof Mascara with Just Water  15.5 x 7.5 in  Blue/Purple/Black/Pink,Orighty,Beauty & Personal Care,"$31,808.16","3,184",$8.49,$4.57,$3.92,"16,074",1238,7,1,02/11/2022,Amazon,4.5,"8.58"" x 8.50"" x 1.06""",Large standard-size,11.99 lbs
B0CJLWS9GW,Orighty Makeup Remover Cloths 12 Packs  Makeup Removal Face Cleansing Cloth  Reusable Microfiber Facial Cleansing Towels  Remove Instantly Dirt with Just Water  12 x 6 in  6 Colors,Orighty,Beauty & Personal Care,"$34,096.92","4,008",$8.49,$4.57,$3.92,N.A.,340,7,1,09/25/2023,N.A.,4.5,"12.64"" x 6.73"" x 0.94""",Large standard-size,9.91 lbs
B0BCFB2PZR,Orighty Makeup Remover Cloths  Cleansing  Reusable  Soft & Washable Coral Fleece Microfiber Washcloths / Towel for Face  Eye  Lips  Pack of 24  7 x 7 inch,Orighty,Beauty & Personal Care,"$12,248.67","1,533",$7.99,$3.71,$4.28,"13,228",668,7,1,12/16/2022,Amazon,4.5,"14.09"" x 7.36"" x 0.59""",Small standard-size,8.47 lbs
B0CL4G9X31,Orighty Makeup Remover Wash Cloths - Super Soft & Quick Dry Microfiber Face Towel  Absorbent Washcloths for Cleansing  Fingertip Face Towels for Makeup Removal  13 x 13 inch  Pack of 12  Black,Orighty,Beauty & Personal Care,"$51,640.29","3,571",$14.49,$6.39,$8.10,N.A.,421,6,1,03/12/2023,Amazon,3.9,"7.52"" x 7.24"" x 1.81""",Large standard-size,0.63 lbs
B0BRV8CNZD,Ormein Floral Cotton Makeup Bag Large Travel Cosmetic Bag Quilted Cosmetic Pouch Coquette Aesthetic Floral Toiletry Bag for Ladies Girl Multifunction Storage Bag,Ormein,Beauty & Personal Care,"$14,172.09","1,091",$12.99,N.A.,N.A.,"22,555",137,6,1,09/06/2023,ormein,4.7,N.A.,N.A.,N.A.
B0B4SBX9KZ,OTO 6 Pack Travel Size Plastic Squeeze Bottles for Liquids  30ml/1 Fl. Oz TSA Approved Makeup Toiletry Cosmetic Containers,OTO,Beauty & Personal Care,"$11,442.63","1,637",$6.99,$4.10,$2.89,N.A.,1701,6,1,09/17/2017,Amazon,4.5,"1.14"" x 4.13"" x 6.10""",Large standard-size,0.0904 lbs
B0947781XB,Oulac Blue Cream Eyeshadow Highly Pigmented Eye Shadow Waterproof & Long Lasting for Women with Moisturizing Smooth Formula. Multi-use for Highlighter  Shimmer Glitter Eye Makeup. Large Capacity 0.42 oz.(02),Oulac,Beauty & Personal Care,"$11,866.80","1,320",$8.49,$4.26,$4.23,"8,670",763,6,2,12/10/2020,Amazon,4.25,"2.00"" x 1.00"" x 1.00""",Large standard-size,0.1323 lbs
B0B3T995LB,OULAC Blush Makeup Powder Mauve| Natural Matte Blush Cool Tone Skin Light Meidum | Buildable & Light Weight Smooth| Cruelty-Free Blush Vegan | 4.8g 11 Fatal Seduction (Mauve Wood Color),Oulac,Beauty & Personal Care,"$7,353.48","1,052",$7.50,$3.48,$4.02,"15,369",929.5,6,1,10/15/2022,Amazon,4.2,"2.13"" x 2.13"" x 0.75""",Small standard-size,0.17 lbs
B0B3XDXGRN,Oulac Metallic Coral Pink Lipstick for Women  High Impact Lipcolor  Lightweight Soft and Hydrating  Vegan & Cruelty-Free  Full-Coverage Lip Makeup 4.3 g/0.15 oz  Nemo Go Home(06),Oulac,Beauty & Personal Care,"$90,106.77","10,023",$8.99,$4.26,$4.73,"1,127",4004.666667,6,1,09/21/2022,Amazon,4.3,"0.91"" x 3.03"" x 0.91""",Large standard-size,1.06 lbs
B0BP72YHVZ,Ourmed Life Disposable Face Towel | 100 Count Lint-Free Biodegradable Clean Towels | Dry Makeup Remover Wipes | Super Soft & Thick for Sensitive Skin | 10-Inch X 12-Inch Extra Large Size | Pack of 2,ourmed life,Beauty & Personal Care,"$753,596.39","45,513",$16.95,$7.68,$9.27,N.A.,837.6,7,1,06/27/2023,Amazon,4.7,"6.18"" x 5.39"" x 4.72""",Large standard-size,1.79 lbs
B0C48VK4WL,Ourmed Life Face Clean Towels  100 Count Disposable Biodegradable Facial Wash Cloth for Sensitive Skin  Lint- free Facial Tissue for Cleansing  Skincare and Makeup Remover  Dry Wipes,ourmed life,Beauty & Personal Care,"$144,337.10","10,290",$13.99,$8.64,$5.35,N.A.,328.5,7,1,04/19/2023,Amazon,4.6,"12.00"" x 8.00"" x 4.00""",Large standard-size,1.61 lbs
B0C53N6LTF,OUSHINAN 36PCS 8OZ Plastic Jars with Screw On Lids  Pen and Labels Refillable Empty Round Slime Cosmetics Containers for Storing Dry Food  Makeup  Slime  Honey Jam  Cream  Butter  Lotion (Black),OUSHINAN,Beauty & Personal Care,"$33,226.89","1,511",$21.99,$10.63,$11.36,"10,617",851,6,1,12/23/2021,Amazon,4.7,"8.00"" x 7.00"" x 15.00""",Large standard-size,1 lbs
B09HX872WD,outopen 3D Mink False Eyelashes Full Strips Thick Cross Long Lashes Wispy Fluffy Eye Makeup Tools 5 Pairs (Q10 | 13-15MM),outopen,Beauty & Personal Care,"$9,524.08","1,192",$7.99,$3.56,$4.43,"13,508",8451,6,1,05/19/2019,Amazon,4.1,"4.13"" x 3.58"" x 0.55""",Small standard-size,0.32 lbs
B0BLLRWQC6,OVIQERKI 12 color eyeshadows stick shimmer Highlighter waterproof eyeshadow pen Colour pop eye makeup (Brown shimmer # 07),OVIQERKI,Beauty & Personal Care,"$7,329.00","1,050",$6.98,$3.48,$3.50,"17,378",202,7,1,11/21/2022,Amazomcom,3.7,"5.20"" x 0.70"" x 0.65""",Small standard-size,0.32 lbs
B0B5FY1XZR,OWBIA Hand Mirror  Double-Sided Handheld Mirror for Makeup  1X/3X Magnification  Large Size (Transparent Black),OWBIA,Beauty & Personal Care,"$9,436.46","1,454",$5.89,$3.59,$2.30,"10,807",288,7,1,04/29/2022,OWBIA,4.35,"10.80"" x 6.10"" x 0.60""",Small standard-size,0.4 lbs
B0C36R2R7M,OWBIA Lighted LED Handheld Mirror with Linear Light  Battery-Operated Portable Makeup Mirror  Black,OWBIA,Beauty & Personal Care,"$58,803.83","3,017",$19.49,N.A.,N.A.,N.A.,270,6,1,03/04/2023,Amazon,4.7,N.A.,N.A.,N.A.
B0CDWPG5WS,PACETAP 2 Pieces Bald Caps Makeup Latex Bald Caps Bald Head Wig Cap Halloween Makeup Blad Cap Cosplay Accessory for Kids Adults Teens (2pcs Large size),PACETAP,Beauty & Personal Care,"$13,834.35","1,065",$12.99,$5.49,$7.50,"7,515",2,7,1,08/31/2023,Amazon,3.5,"5.94"" x 4.25"" x 0.94""",Large standard-size,1.76 lbs
B099NBR17B,PACETAP 2 Pieces Bald Caps Makeup Latex Bald Caps Bald Head Wig Cap Halloween Makeup Cosplay Accessory for Kids Adults Teens(1pcs large + 1pcs small),PACETAP,Beauty & Personal Care,"$24,622.40","1,760",$13.99,N.A.,N.A.,N.A.,19,7,1,09/03/2021,PACETAPUS,3.7,N.A.,N.A.,N.A.
B083TKSDN6,Pacifica Beauty | Glowing Makeup Remover Wipes | Gycolic Acid  Coconut Water  Aloe Infused | Daily Cleansing + Exfoliating | Clean Skin Care | Plant Fiber Facial Towelettes | 4 Count | Vegan,Pacifica,Beauty & Personal Care,"$112,727.00","5,933",$12.00,$8.64,$3.36,"2,291",1932.5,7,4,11/01/2021,Amazon.com,4.3,"10.51"" x 7.48"" x 4.49""",Large standard-size,2.34 lbs
B07ZLCDP6H,Pacifica Beauty  Moisture Rehab Makeup Removing Wipes  Daily Cleansing  Rose  Coconut Water  Calendula  Aloe  Clean Skin Care  Plant Fiber Facial Towelettes  30 Count  Vegan & Cruelty Free,Pacifica,Beauty & Personal Care,"$7,640.00","1,528",$5.00,$4.17,$0.83,"13,093",721,6,6,04/16/2020,Amazon.com,4.3,"2.25"" x 6.44"" x 3.50""",Large standard-size,8 lbs
B00BBFOVO4,Pacifica Beauty  Sea Foam Face Wash  Daily Gentle Foaming Cleanser  With Coconut Water + Sea Algae Complex  Removes Makeup  For Combination and Oily Skin  Clean Skin Care  Vegan & Cruelty Free,Pacifica,Beauty & Personal Care,"$28,194.50","3,317",$8.50,$4.22,$4.28,"5,444",3481,7,17,04/06/2015,Amazon.com,4.6,"1.40"" x 2.40"" x 7.60""",Large standard-size,5 lbs
B0BFC638S5,Pacifica Beauty  Set & Protect Matte Sheer Setting Mist SPF 45  Face Sunscreen  UVA/UVB Protection  Broad Spectrum  Sets Makeup  Oil Control  4 Fl Oz  Vegan + Cruelty Free,Pacifica,Beauty & Personal Care,"$17,376.00","1,086",$16.00,$5.94,$10.06,"15,263",833,6,5,07/01/2020,Amazon.com,4.2,"1.63"" x 1.63"" x 5.63""",Large standard-size,0.35 lbs
B0BVD4ZLNL,Pacifica Beauty  Vegan Collagen Lash Serum & Clear Mascara Primer  Conditioning Vitamin E & B  Clean Makeup  For Feathery Full Lashes  Silicone Free  Vegan and Cruelty Free,Pacifica,Beauty & Personal Care,"$16,954.00","1,211",$14.00,$5.64,$8.36,"16,976",794,7,8,10/10/2021,Amazon.com,4.1,"6.26"" x 1.14"" x 0.94""",Large standard-size,1.76 lbs
B0C867KV76,PACKISM Clear Makeup Bag with Zipper  5 Pack Beauty Clear Cosmetic Bag TSA Approved Toiletry Bag  Travel Clear Toiletry Bag  Quart Size Bag Carry on Airport Airline Compliant Bag  Black,PACKISM,Beauty & Personal Care,"$16,653.89","1,111",$13.99,$6.02,$7.97,"23,521",1568.1,7,1,08/24/2020,Amazon,4.6,"7.50"" x 5.50"" x 2.20""",Large standard-size,10.72 lbs
B0C861R85L,PACKISM Clear Makeup Bags - TSA Approved Toiletry Bag with Handle Large Opening  Clear Toiletry Bags for Traveling Travel Essentials  Clear Travel Bags for Toiletries  Black,PACKISM,Beauty & Personal Care,"$55,168.33","4,417",$15.99,$5.64,$10.35,"5,974",780.7368421,7,1,01/20/2023,Amazon,4.7,"7.80"" x 2.30"" x 5.90""",Large standard-size,7.05 lbs
B0C863NDK4,PACKISM Clear Makeup Bags  2 Pack Clear Toiletry Bags with Zipper  Water-resistant Clear Cosmetic Bags Fit Travel Essentials  Carry-on Clear Travel Bags  Light Pinkish Purple,PACKISM,Beauty & Personal Care,"$17,454.03","2,497",$6.99,$4.33,$2.66,"10,429",1811.333333,7,1,02/18/2023,Amazon,4.7,"9.60"" x 3.10"" x 6.50""",Large standard-size,6.24 lbs
B0C691SMLP,PACKISM Clear Makeup Bags  2 Pack Quart Size Travel Bag TSA Approved Clear Travel Bags for Toiletries  Clear Cosmetic Bags Carry on Clear Toilety Bag TSA Approved Toiletry Bags  Rose Red,PACKISM,Beauty & Personal Care,"$120,859.20","10,080",$11.99,$5.57,$6.42,336,46.5,7,1,08/24/2020,Amazon,4.75,"1.93"" x 7.01"" x 8.54""",Large standard-size,0.399 lbs
B08GLB7368,PACKISM Clear Makeup Bags  4 Pack Quart Size Travel Bag TSA Approved Clear Travel Bags for Toiletries  Clear Cosmetic Bags Carry on Clear Toilety Bag TSA Approved Toiletry Bags  Black,PACKISM,Beauty & Personal Care,"$332,834.10","19,590",$16.99,N.A.,N.A.,336,16234,7,1,08/24/2020,Amazon,4.6,N.A.,N.A.,N.A.
B0BRCY9Z3F,PACKISM TSA Approved Toiletry Bag  3 Pack Clear Makeup Bags with Handle Large Opening  Clear Toiletry Bags Fit Carry-on Travel Essentials  Quart-sized Clear Travel Bags for Toiletries Leopard Print,PACKISM,Beauty & Personal Care,"$48,931.20","2,880",$16.99,N.A.,N.A.,"5,974",32,7,1,01/23/2023,Packism,4.4,N.A.,N.A.,N.A.
B0C867X934,PACKISM TSA Approved Toiletry Bag  Clear Makeup Bag Waterproof Quart Size Bag  Travel Makeup Cosmetic Bag for Women Men  Carry on Airport Airline Compliant Bag  3 Pack,PACKISM,Beauty & Personal Care,"$124,594.94","8,906",$13.99,$5.87,$8.12,"2,135",17195.53333,7,1,06/14/2023,Amazon,4.6,"1.93"" x 7.01"" x 8.54""",Large standard-size,0.399 lbs
B0CCP9WBFK,PACKISM TSA Approved Toiletry Bottles - 9 Pack Leakproof 3.4oz Silicone Travel Bottles for Toiletries  Travel Accessories with Clear Makeup Bags for Shampoo Conditioner Lotion Body Wash BPA Free,PACKISM,Beauty & Personal Care,"$16,638.90","1,110",$14.49,$6.02,$8.47,"23,061",52.5,7,1,08/10/2023,Amazon,4.7,"4.65"" x 1.65"" x 4.65""",Large standard-size,8.8 lbs
B08JNYL3V7,Palladio BUILD & BLEND Foundation Stick  Medium Coverage Buildable Contour Stick for Face  Ultra Blendable Creamy Formula for a Natural Shine Free Finish  Professional Makeup for Perfect Look  0.25 Ounce (Golden Honey),Palladio,Beauty & Personal Care,"$20,979.00","2,100",$9.99,N.A.,N.A.,"7,305",1420.6,7,1,11/15/2020,Palladio Beauty,4.02,"0.00"" x 0.00"" x 0.00""",N.A.,0.0156 lbs
B01MYT3KI2,Palladio Matte Blush  Brushes onto Cheeks Smoothly  Soft Matte Look and Even Finish  Flawless Velvety Coverage  Effortless Blending Makeup  Flatters the Face  Convenient Compact  Berry Pink,Palladio,Beauty & Personal Care,"$9,322.63","1,037",$8.99,$3.64,$5.35,"18,180",1766,6,1,10/29/2014,Amazon,4.3,"2.00"" x 0.20"" x 2.00""",Small standard-size,0.96 lbs
B075SWFK1T,Palladio Rice Powder Loose Setting Powder Absorbs Oil Leaves Face Looking and Feeling Smooth Helps Makeup Last Longer For a Flawless Fresh Look Pack  Translucent  1 Count  (Pack of 3),Palladio,Beauty & Personal Care,"$33,298.12","1,388",$8.99,$13.30,-$4.31,"17,218",5515,6,1,06/26/2016,Amazon,4.316666667,"22.50"" x 22.50"" x 10.00""",Small oversize,0.6 lbs
B0CF5X62VL,PALM BEACH VIBE NEW 2023 DESIGN Chenille Letter Clear Zipper Pouch for Snack - Preppy Nylon Clear Cosmetic Bag - Waterproof Organizer Makeup Travel Toiletry Bags for Women Girls,PALM BEACH VIBE,Beauty & Personal Care,"$96,355.74","6,026",$15.99,N.A.,N.A.,N.A.,3757,7,1,08/12/2023,Amazon,4.8,N.A.,N.A.,N.A.
B00W2CTHT4,Palmer's Cocoa Butter Skin Therapy Cleansing Facial Oil  Gentle Makeup Remover for Face  Rosehip Fragrance  6.5 Ounce,Palmer's,Beauty & Personal Care,"$48,271.68","4,832",$9.99,$4.57,$5.42,"3,694",7544,6,8,08/11/2016,Amazon.com,4.5,"2.00"" x 3.00"" x 4.00""",Large standard-size,8 lbs
B0B3TSGK2C,Paminify Blue Face Glitter Gel Singer Concerts Music Festival Rave Accessories Mermaid Body Glitter Gel Halloween Sequins Face Glitter Paint Makeup Sparkling Hair Chunky Glitter for Women 50ML,paminify,Beauty & Personal Care,"$16,904.02","2,569",$6.58,N.A.,N.A.,"3,171",153,7,1,10/30/2022,Amazon,4.471428571,N.A.,N.A.,N.A.
B07BT2MT1X,Pangda 5 Pack Clear PVC Zippered Toiletry Carry Pouch Portable Cosmetic Makeup Bag for Vacation  Bathroom and Organizing (Small  Blue),Pangda,Beauty & Personal Care,"$15,409.72","1,028",$14.99,$5.79,$9.20,"13,920",2195,7,1,03/18/2019,Pangda US,4.5,"2.30"" x 5.30"" x 10.00""",Large standard-size,0.3505 lbs
B07HNY482V,"patu Mini Zipper Mesh Bags  4"" x 5""  Size S / A7  5 Pieces  Beauty Makeup Lipstick Cosmetic Accessories Organizer  Small Travel Kit Storage Pouch  Assorted Colors",patu,Beauty & Personal Care,"$20,629.80","1,884",$11.99,$4.56,$7.43,"12,211",1723.285714,6,1,05/20/2019,Amazon,4.7,"5.00"" x 4.00"" x 0.50""",Small standard-size,2.39 lbs
B0BXKGNLZN,PAZIMIIK Checkered Makeup Bag for Purse Portable Zipper Make Up Pouch Small Cosmetic Case for Travel Accessories (2PCS Black Coffee),PAZIMIIK,Beauty & Personal Care,"$10,078.38","1,062",$6.99,N.A.,N.A.,"11,526",61.28571429,6,1,05/30/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0B5MMKGTY,PAZIMIIK Makeup Bag Large Zipper Make Up Pouch for Purse Travel Canvas Cosmetic Organizer for Women Brush Storage Corduroy Black,PAZIMIIK,Beauty & Personal Care,--,--,$7.99,N.A.,N.A.,"6,974",716,6,1,07/22/2022,Amazon,4.8,N.A.,N.A.,N.A.
B0C3LX99TK,PAZIMIIK Makeup Bags for Purse Zipper Cosmetic Pouch Large Travel Canvas Make Up Organizer Tool Pouch for Women and Girls  Canvas Khaki,PAZIMIIK,Beauty & Personal Care,"$10,730.57","1,343",$7.99,N.A.,N.A.,"15,790",781.2,6,1,07/22/2022,Amazon,4.8,N.A.,N.A.,N.A.
B0006FMQWO,PCA SKIN Gentle Foaming Face Wash  Hydrating Facial Cleanser  Removes Makeup and Hydrates and Purifies Skin  Good for Sensitive  Combination  Normal  and Acne-Prone Skin  Gentle Face Wash  7 oz Bottle,PCA SKIN,Beauty & Personal Care,"$49,134.00","1,293",$38.00,$9.47,$28.53,"13,522",1426,6,4,06/09/2014,LovelySkin Inc,4.7,"1.75"" x 1.75"" x 7.25""",Large standard-size,7.01 lbs
B0CF51G3QN,Perfuny Travel Makeup Brush Holder Silicone Makeup Bag Makeup Brush Pouch Cosmetic Bag Make up Brush Case Brushes Organizer Travel Essentials with Brush Cleaner Inside for Travel (Khaki),Perfuny,Beauty & Personal Care,"$21,936.32","1,568",$13.99,N.A.,N.A.,"6,219",18,6,1,08/30/2023,Amazon,5,N.A.,N.A.,N.A.
B09BNJXV9Q,Perma Blend - Auburn - Microblading Ink for Permanent Eyeliner - Professional Tattoo Ink - Red Tattoo Ink Makeup - Vegan (0.5 oz),Perma Blend,Beauty & Personal Care,"$54,120.00","1,804",$30.00,$8.04,$21.96,"11,088",903.1153846,6,1,01/06/2020,Amazon,4.542307692,"1.02"" x 1.02"" x 2.04""",Large standard-size,0.704 lbs
B093X4Q6LG,Perma Blend Brow Daddy - Bronzite - Permanent Makeup Pigment for Professionals - Ink for Lip Blushing  Eyebrows  and Microblading - Vegan & Cruelty-Free (0.5 oz),Perma Blend,Beauty & Personal Care,"$37,380.00","1,068",$35.00,$8.79,$26.21,"18,406",48.5,6,2,04/30/2021,Amazon,4.75,"1.00"" x 1.00"" x 2.59""",Large standard-size,0.96 lbs
B097SVD659,Perma Blend Permanent Makeup for Lips  Used for All Permanent Makeup Procedures  Professional Cosmetic Pigment - Raspberry  0.5 oz,Perma Blend,Beauty & Personal Care,"$45,900.00","1,530",$30.00,$8.04,$21.96,"12,158",5,6,2,01/10/2021,Painful Pleasures,4.1,"10.87"" x 9.06"" x 1.10""",Large standard-size,2.36 lbs
B0BHXW7H9B,Perricone MD No Makeup Eyeshadow 0.3 Fl Oz (Pack of 1),Perricone MD,Beauty & Personal Care,"$40,131.00","1,029",$39.00,$9.39,$29.61,"20,817",261.25,5,1,02/25/2020,Amazon.com,4.025,"1.44"" x 1.31"" x 4.06""",Large standard-size,0.3 lbs
B07WMJYQV5,Perricone MD No Makeup Mascara 0.28 Ounce,Perricone MD,Beauty & Personal Care,"$52,108.00","1,861",$28.00,$7.74,$20.26,"10,327",1130,4,1,12/06/2019,Amazon.com,4.4,"0.81"" x 0.81"" x 4.91""",Large standard-size,1.1 lbs
B0CDL6YYDV,Personalized Chenille Letter Preppy Makeup Bag  Mini Cute Pink Travel Cosmetic Bag Initial Toiletry Zipper Pouch Makeup Storage  Waterproof Makeup Case Travel Essentials for Women Female (Letter D),Biileen,Beauty & Personal Care,"$15,107.37","1,163",$12.99,N.A.,N.A.,"18,817",4,7,1,08/24/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0CFZSZZ38,Personalized Initial A-Z Preppy Patch Makeup Bag Small PU Chenille Letter Cosmetic Bag with Zipper for Teen Girls Pink Cute Toiletry Organizer Bag Monogram Makeup Case Gift for Women Girls Letter A,ChaoGreat,Beauty & Personal Care,"$11,345.38","1,262",$12.99,N.A.,N.A.,"10,862",33,7,1,09/02/2023,Amazon,4.7,N.A.,N.A.,N.A.
B0BVHVKKPK,Peyigg Makeup Mirror Vanity Mirror with Lights  2X 3X 10X Magnification Touch Control,Peyigg,Beauty & Personal Care,"$116,425.44","1,388",$83.88,N.A.,N.A.,"786,300",1,4,2,02/10/2023,Amazon,1,N.A.,N.A.,N.A.
B09TQCTMV9,PHOERA Foundation Makeup Naturally Liquid Foundation Full Coverage Mattle Oil-Control Concealer 8 Colors Optional Great Choice For Gift (#102 Nude 30ml),Phoera,Beauty & Personal Care,"$17,818.44","1,789",$9.96,$4.34,$5.62,"8,728",3968.615385,6,2,09/20/2020,Amazon,4.3,"3.90"" x 1.30"" x 1.26""",Large standard-size,1.01 lbs
B0CHYX3TXT,PHOERA Foundation  Flawless Soft Matte Liquid Foundation 24 HR Oil Control Concealer Foundation Makeup. (1 Pcs-102- Nude),Meifen,Beauty & Personal Care,"$18,581.40","1,860",$9.99,$4.34,$5.65,"12,389",2067,6,1,12/10/2019,Amazon,4.2,"3.74"" x 1.26"" x 1.26""",Large standard-size,2.12 lbs
B0C4NBP2ZT,Physicians Formula Bronze Booster Glow-Boosting Season-to-Season Light-to-Medium Bronzer Makeup Powder  Dermatologist Approved,Physicians Formula,Beauty & Personal Care,"$24,090.88","1,856",$12.98,$5.49,$7.49,"12,988",2758,7,11,05/27/2012,Amazon.com,4.3,"1.18"" x 2.88"" x 3.63""",Large standard-size,3.04 lbs
B0C4N3LL62,Physicians Formula Butter Believe It Blush Makeup Powder  Pink Sands | Murumuru Butter | For Sensitive Skin | Dermatologist Tested  Clinicially Tested,Physicians Formula,Beauty & Personal Care,"$19,389.72","1,689",$11.98,$5.26,$6.72,"10,994",6882.25,7,8,01/10/2022,Amazon.com,4.2,"2.76"" x 1.02"" x 3.58""",Large standard-size,0.21 lbs
B09NXDJ7J2,Physicians Formula Butter Dream Team Palette Makeup Gift Set  Bronzer  Blush  Face Powder  Dermatologist Approved,Physicians Formula,Beauty & Personal Care,"$23,436.72","1,514",$15.48,$6.09,$9.39,"15,682",1364,7,9,01/10/2022,Amazon.com,4.6,"7.44"" x 5.91"" x 0.91""",Large standard-size,7.04 lbs
B07M9Y3NCH,Physicians Formula Eye Makeup Remover Coconut Milk Waterproof Eye Makeup Remover  Dermatologist Tested  Oil-Free  for Sensitive Skin  2 Fl Oz (Pack of 1),Physicians Formula,Beauty & Personal Care,"$12,940.95","1,705",$7.59,$4.15,$3.44,"12,370",1220,7,9,04/11/2019,Amazon.com,4,"1.50"" x 1.56"" x 3.72""",Large standard-size,0.71 lbs
B0BF7N9VHK,Physicians Formula Highlighter Makeup Powder Mineral Glow Pearls  Beige Pearl  Dermatologist Tested,Physicians Formula,Beauty & Personal Care,"$12,616.52","1,148",$13.57,$5.19,$8.38,"20,102",3533,6,12,05/06/2011,Amazon.com,4.4,"1.28"" x 2.93"" x 3.63""",Large standard-size,2.4 lbs
B0BF7D9W8G,Physicians Formula Matte Monoi Butter Blush Makeup Powder  Mauvy Mattes  Dermatologist Tested,Physicians Formula,Beauty & Personal Care,"$49,272.16","4,292",$12.24,$5.26,$6.97,"3,629",3784.333333,6,5,01/11/2022,Amazon.com,4.4,"3.50"" x 1.30"" x 4.29""",Large standard-size,0.19 lbs
B0BSRQ6P97,Physicians Formula Mini Murumuru Butter Bronzer Cream Shimmer Face Makeup  Bronzer  Dermatologist Tested  Clean Beauty  Vegan  Cruelty Free,Physicians Formula,Beauty & Personal Care,"$8,087.43","1,157",$6.99,$3.48,$3.51,N.A.,2014,6,3,01/26/2021,Amazon.com,4.3,"0.53"" x 2.00"" x 2.00""",Small standard-size,0.12 lbs
B09Q3XL6S9,Physicians Formula Murumuru Butter Bronzer | Brazilian Glow | Bronzer Face Powder Makeup | Dermatologist Approved,Physicians Formula,Beauty & Personal Care,"$247,883.72","18,389",$13.48,$5.56,$7.92,597,38306.625,6,5,01/24/2021,Amazon.com,4.6,"1.18"" x 2.87"" x 3.62""",Large standard-size,0.39 lbs
B0CKX11KHD,Physicians Formula Murumuru Butter Highlighter Makeup Face Powder Make Up  Pearl  Dermatologist Approved,Physicians Formula,Beauty & Personal Care,"$26,737.70","2,230",$11.99,$5.34,$6.65,"11,129",12143,6,10,12/14/2017,Amazon.com,4.4,"0.89"" x 2.38"" x 3.63""",Large standard-size,1.8 lbs
