ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0BF4YBBN3,2 Pieces Leaf Wooden Jigsaw Puzzles Leaf Puzzle Montessori Toy Montessori Puzzle Leaf Shape Preschool Puzzles Early Educational Learning Puzzle for Birthday Gift Early Education School (Classic),Kathfly,Toys & Games,"$28,585.93","1,907",$14.49,N.A.,N.A.,"8,144",98,7,1,09/11/2022,Amazon,3.9,N.A.,N.A.,N.A.
B0C7KKCYML,2 x Mesh Bath Toy Organizer + 6 Ultra Strong Hooks – The Perfect Bathtub Toy Holder & Bathroom or Shower Caddy – These Multi-use Net Bags Make Baby Bath Toy Storage Easy – For Kids & Toddlers,Comfylife,Toys & Games,"$261,084.73","24,887",$9.99,$5.34,$4.65,N.A.,6377.75,6,1,10/09/2016,Amazon,4.5,"14.00"" x 0.10"" x 18.00""",Large standard-size,5.9 lbs
B0BDFSGK8H,2.4G Remote Control Shark Toy 1:18 Scale High Simulation Shark Shark for Swimming Pool Bathroom Great Gift RC Boat Toys for 6+ Year Old Boys and Girls (with 2 Batteries),Coodoo,Toys & Games,"$79,769.82","2,418",$32.99,$10.09,$22.90,N.A.,5629,7,4,08/13/2020,Amazon Warehouse,3.6,"4.49"" x 6.34"" x 8.27""",Large standard-size,0.8157 lbs
B0CGTKGR3F,20 Pcs Fidget Spinners DIY Deformable Robot Fingertip Toys Decompression Spinner Deformable Creative Mechanical Gyro Toys Stress Relief Mechanical Chain Toy for Kids Adults,YIZER,Toys & Games,"$51,809.49","1,851",$22.49,N.A.,N.A.,"4,579",2424,6,1,11/21/2021,Amazon,4.4,N.A.,N.A.,N.A.
B0BVVFNQQJ,20 PCS Multicolored Quiet Fidgets Toys for Unique Fidget Experience  Anti Anxiety Sensory Toys Combine into New Shapes  Brain Imagination Tools  Relax Therapy Educational Toy for Kids Boys Adults,Xesakesi,Toys & Games,"$25,978.32","1,368",$18.99,N.A.,N.A.,"8,226",34,7,1,02/24/2023,Amazon,4.5,N.A.,N.A.,N.A.
B093CBJP5Z,2021 Mini Simple dimple Sensory Fidget Toy Simple dimple Fidget Toy Keychain  Soft Silicone Mini Keychain Stress Relief Hand Toys Pack for Kids Adults (1PCS-Type#Q),eyexiaotong,Toys & Games,"$11,770.50","2,950",$3.99,$0.60,$3.39,"3,148",18,6,1,07/04/2021,jwmy,4.8,"1.57"" x 0.20"" x 3.15""",Standard (Small),0.0485 lbs
B0BQ1PG5GG,2022 New Domino Train Toy Set  Automatic Domino Train Set with Upgrade 4 Color Domino Blocks for Kids  Domino Train Toy Set for Boys and Girls Age 3-12 (blue-180domino),TONSAN,Toys & Games,"$104,556.76","2,324",$44.99,N.A.,N.A.,"11,433",239,7,2,08/28/2022,Amazon Warehouse,4.5,N.A.,N.A.,N.A.
B0B2K879SK,2022 Upgraded Baby Bath Toys  1500 mAh Rechargeable Bath Toys with Double Layer Waterproof  Light Up Whale Spray Water Bathtub Toys for Toddlers Infant Kids Boys Girls  Pool Bathroom Baby Toy,Gigilli,Toys & Games,"$334,496.12","22,588",$15.49,$5.57,$9.92,N.A.,2578.166667,7,2,11/14/2021,Love Sunshine,4.283333333,"3.58"" x 4.02"" x 4.25""",Large standard-size,0.4608 lbs
B0CLBSGM32,2023 Flying Orb Ball Toy  Flying Toy Boomerang Fly Spinners for Kids Adults Indoor Outdoor Flying Ball Toy  Globe 360°Rotating Hand Controlled Flying Orb Ball Toys Magic (Blue),SVJJ,Toys & Games,"$43,488.00","1,359",$32.00,N.A.,N.A.,"3,631",7393.5,7,2,09/03/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0CHRX6XQ1,"2023 New Skibidi Toilet Plush - 10"" Cameramen Plushies Toy for Fans Gift  Horror Stuffed Figure Doll for Kids and Adults  Great Birthday Christmas Stocking Stuffers for Boys Girls",BONGSFOR WEED SMKING,Toys & Games,"$19,697.92","1,408",$13.99,N.A.,N.A.,"10,969",34.95238095,7,2,06/24/2023,MuHeTaEr·TuErSun,4.5,N.A.,N.A.,N.A.
B09Z1YCBN3,20Pcs Finger Puppets Set - Soft Plush Animals Finger Puppet Toys for Kids  Mini Plush Figures Toy Assortment for Boys & Girls  Party Favors for Shows  Playtime  Schools,Miaopen,Toys & Games,"$18,186.00","1,400",$12.99,$5.49,$7.50,"6,102",296,7,1,06/25/2022,Amazon,3.8,"1.61"" x 4.37"" x 6.85""",Large standard-size,0.1808 lbs
B0B1513RMX,21 Pack Pull Back Toy Cars  Party Favors  Goodie Bag Stuffers  Mini Die-Cast Race Cars Vehicles Bulk  Pinata Fillers  Teacher Treasure Prize Box Toys for Boys Girls Toddlers 2 3 4 5 Years Old,Beestech,Toys & Games,"$34,608.92","3,854",$8.98,$5.12,$3.86,"1,828",810,6,1,07/23/2022,Amazon,4.4,"2.44"" x 2.83"" x 8.70""",Large standard-size,0.571 lbs
B07BV6HJPD,"23"" Acoustic Guitar  Kids 6 String Toy Guitar - Realistic Steel Strings - Beginner Practice First Musical Instrument for Children  Toddlers (Cherry Sunburst)",Liberty Imports,Toys & Games,"$31,678.29","1,057",$29.97,$15.34,$14.63,"10,633",3775,6,2,10/13/2014,Amazon,3.9,"3.00"" x 10.18"" x 23.40""",Small oversize,1.4991 lbs
B0B365661G,24 Pack Halloween Mini Stress Balls Toy for Kids Girls Boys  Squishy Squeeze Toys Stress Reliever Anxiety Packs for Kid Party Favors Halloween Miniatures Halloween Party Decorations (Halloween),Holydeck,Toys & Games,"$27,322.90","2,105",$12.98,N.A.,N.A.,N.A.,215,7,1,08/05/2022,Amazon,4.3,N.A.,N.A.,N.A.
B0B3628H56,24 Pack Halloween Stretchy Strings Toy Pack Toys Great for Kids Students Treat Bags Gifts Stress Relief Party Favors (Halloween),Holydeck,Toys & Games,"$18,433.82","1,238",$14.89,N.A.,N.A.,"6,399",76,7,1,08/03/2022,Amazon,4.5,N.A.,N.A.,N.A.
B0CKX3MJQ7,24 Pack Pop Heart Square Keychain It Heart Fidget Toy Kids Party Favors Classroom Prizes Its Push Pops Heart Keychains Bulk Mini Heart Pops Toys for Bos Girls Valentines Day Gifts for Kids Poppers,PICcircuit,Toys & Games,"$131,146.12","14,588",$8.99,N.A.,N.A.,"4,856",585.5,7,1,01/16/2023,Amazon,4.8,N.A.,N.A.,N.A.
B0B7DPNPM3,24 Pack Thanksgiving Day Stretchy Strings Toys Squeeze Toy Stress Reliever Anxiety Packs Great for Kids Thanksgiving Day Party Favor Fall Decor Fall Decrations,Holydeck,Toys & Games,"$11,945.05","1,495",$7.99,N.A.,N.A.,"4,358",1,7,1,09/29/2022,Holydeck,5,N.A.,N.A.,N.A.
B07X5JC4KB,24 Packs Halloween Game Eyeball Spoon Relay Race Toy Set- Indoor Outdoor Party Supplies Decorations,Moon Boat,Toys & Games,"$41,538.91","2,309",$17.99,$6.24,$11.75,"1,048",531,6,2,09/05/2019,Amazon,4.4,"3.39"" x 6.50"" x 8.66""",Large standard-size,0.1984 lbs
B0C96KMP31,24 Pcs Animal Mini Sensory Stress Ball Pack for Kids Girls Boys  Squeeze Toy with Water Beads to Stress Reliever Great for Kids Christmas Party Favors  (Animal Sea),Cherislpy,Toys & Games,"$19,190.79","1,921",$10.99,N.A.,N.A.,"4,388",23,7,1,09/14/2023,Amazon,4.1,N.A.,N.A.,N.A.
B0BXYB6WHM,24 Pcs Halloween Mini Pop Fidget Toy  Keychain Bubble Popping Toy Packs  Simple Silicone Squeeze Sensory Toys  Relieves Stress Anxiety Toys for Kids Adults Gift Party Favors Classroom Rewards,LAKULIO,Toys & Games,"$15,364.62","1,538",$9.99,N.A.,N.A.,"5,296",354,7,1,08/24/2022,Amazon,4.8,N.A.,N.A.,N.A.
B09GYV81RR,24 Pcs Mini Pop Fidget Toy Pack Christmas Ornaments  Simple Bubble Poping Keychain Anxiety Stress Relief Sensory Hand Squeeze Toy  Office Desk Toys for Kids Party Favor Decorations Gifts,Zxhtwo,Toys & Games,"$13,058.59","1,021",$15.87,N.A.,N.A.,"7,015",2855,7,2,09/15/2022,KEKLLE,4.7,N.A.,N.A.,N.A.
B0CFFC6FCF,24 PCS Pop Fidget Toys Its Party Favors for Kids Toys 3 Shape Mini Pop Keychain It Sensory Fidget Toy Packs Pinata Goodie Bag Stuffers Fidgets for Classroom Prizes for Kids Christmas Stocking Stuffers,Genuvi,Toys & Games,"$34,393.54","3,446",$9.99,$4.97,$5.02,N.A.,1008,7,1,08/26/2022,Amazon,4.8,"2.95"" x 4.25"" x 4.25""",Large standard-size,0.549 lbs
B07WHS2MCJ,26 Pcs Military Truck with Soldier Men Set(2 in 1)  Mini Die-cast Battle Car in Carrier Truck  Army Toy Double Side Transport Vehicle for Kid Child Girl Boy Play Birthday Party Favors,BYONEBYE,Toys & Games,"$30,830.80","1,144",$26.95,$10.77,$16.18,"9,565",5201,7,3,11/17/2019,Amazon Warehouse,4.5,"4.88"" x 7.40"" x 16.06""",Large standard-size,2.8506 lbs
B0CBS2T877,27Pcs Kids Tea Party Set for Little Girls Unicorn Gift Pretend Toy Tin Tea Set & Carrying Case & Food Sweet Treats Playset  Princess Tea Time Kitchen Pretend Play Tea Set Toys,Golray,Toys & Games,"$30,852.79","1,649",$19.35,$8.60,$10.75,"4,971",3197,7,1,11/21/2020,Amazon,4.6,"4.33"" x 7.91"" x 10.28""",Large standard-size,1.6491 lbs
B0CGMVMCW1,28 Pack Butter Slime Kit for Kids  Soft and Non-Sticky Slimes Toy  Slime Party Favors  Birthday Gifts  School Prizes  Stress Relief Toy for Girl Boys,DAIZIKUAI,Toys & Games,"$51,197.04","2,696",$12.99,$7.99,$5.00,"2,922",683,6,1,04/04/2022,Amazon,4,"2.05"" x 8.46"" x 9.09""",Large standard-size,1.1905 lbs
B0CJJQV4RB,28 Pack Valentine's Day Gifts for Kids Girl Boy 280 Pcs Assorted Stationery Set Goodie Bags with Pencil Eraser Ruler Stamper Sticker Card Valentines Classroom Exchange Gifts Valentines Party Favor Toy,EZIGO,Toys & Games,"$31,077.28","1,072",$28.99,$9.49,$19.50,"8,624",85,7,1,10/17/2021,Amazon,4.6,"4.00"" x 8.00"" x 4.00""",Large standard-size,2 lbs
B0BR7W4GYB,28 Packs Valentines Day Cards for Kids - Animal Plush Toy KeyChains Valentines Day Gifts for Kids Classroom  Valentines Day Exchange Cards for Kids Valentines Party Favor  Valentine Greeting Cards,Luucio,Toys & Games,"$38,578.65","1,135",$33.99,N.A.,N.A.,"2,651",5,7,1,01/09/2023,YLK US,5,N.A.,N.A.,N.A.
B0B378XNHN,28-Piece Pack Battle Soldiers  Generals and Droids with Weapons Set  Building Blocks Action Figures Toy  Boys Kids Gift 492,GiGimelon,Toys & Games,"$36,470.97","1,303",$27.99,$7.74,$20.25,"8,561",209,6,1,06/17/2022,Amazon,4.4,"1.77"" x 7.36"" x 10.83""",Large standard-size,0.2403 lbs
B0C4GJT4KQ,28℃ RC Cars Stunt Car Toy Remote Control Car  Remote Control Monster Trucks 4WD 2.4Ghz RC Rock Crawler with Headlights Wheel Lights  Double Sided 360° Flips RC Car Toys Gift for Kids Boys Girls (Red),28°C,Toys & Games,"$29,637.88","1,412",$20.99,N.A.,N.A.,"7,876",331,7,1,06/30/2023,Amazon,4.825,N.A.,N.A.,N.A.
B0C7754B4P,2Pack Electric Gel Ball Blaster Toy  Splatter Blaster for Orbeez with Goggles  Outdoor Games Toys for Activities Team Game  Ages 12+  Red&Blue,Fluorspar blaster,Toys & Games,--,--,$54.99,N.A.,N.A.,"10,036",345,7,1,09/28/2022,Amazon,4.3,N.A.,N.A.,N.A.
B099S6ZWPT,2pack Money Bags Money Bag Costume Money Bag Props Money Bags Decor for party11.8 x 15.7 Inches Money Bag Dollar Sign Carrying Sack for Toy Party Favor  Bank Robber Pirate Cowboy Cosplay Theme Party,Eylola,Toys & Games,"$18,620.47","1,553",$11.99,$5.34,$6.65,"2,466",294,6,1,07/18/2021,Amazon,4.7,"1.61"" x 8.27"" x 9.02""",Large standard-size,0.3704 lbs
B0C3H4P6JX,2pack Reusable Sticker Books for Kids 3-8 107pcs Vehicle Cars & Farm Animals 3D Jelly Stickers Activity Busy Book for Boys Girls Road Trip Toddler Airplane Train Car Travel Essentials Toy,Cafalibe,Toys & Games,"$31,804.08","1,721",$14.23,N.A.,N.A.,"11,513",142,7,1,06/11/2023,Amazon,4.6,N.A.,N.A.,N.A.
B08QRQGKFN,2pcs Realistic Fake Snakes Toy Rubber Snake Figure for Halloween Prank Props Fake Snake Scare Birds and Squirrels  Boa Constrictor Figurines (Pack of 2),UANDME,Toys & Games,"$17,465.72","1,028",$20.99,$6.32,$14.67,"16,908",1275,7,1,06/14/2021,Amazon,4,"2.64"" x 5.75"" x 7.80""",Large standard-size,0.6195 lbs
B07SHQ9Y7B,3 Bees & Me Fun Dinosaur Toys for Kids 3-5  5-7  8-12 - 12 Large Dino Toy Figures with Storage Box Case - 6 inch Dinosaurs - Dinosaur Toys for Boys  Girls  Toddlers for Imaginative Play,3 Bees & Me,Toys & Games,"$22,847.30","1,270",$17.99,$8.49,$9.50,"14,227",15719,7,1,09/27/2019,Amazon,4.8,"3.43"" x 7.83"" x 10.24""",Large standard-size,2.1605 lbs
B08DS8FWTJ,3 in 1 Kids Play Tent with Play Tunnel  Ball Pit  Basketball Hoop for Boys & Girls  Toddler Pop Up Playhouse Toy for Baby Indoor/Outdoor  Gift for Year Old Child (Dinosaur 3pc Play Tent),PigPigPen,Toys & Games,"$50,857.17","1,183",$39.99,N.A.,N.A.,"15,719",2475.75,7,1,09/27/2020,Amazon Warehouse,4.5,N.A.,N.A.,N.A.
B0CJ32T4CV,"3 Pack Airplane Launcher Toy  12.6"" Foam Glider Led Plane  2 Flight Mode Catapult Plane Boy Toys with 3 DIY Stickers  Outdoor Sport Flying Toys for Kids Gifts for 4 5 6 7 8 9 10 12 Year Old Boys Girls",Onysurui,Toys & Games,"$79,992.99","3,201",$24.99,$7.52,$17.47,"3,560",922,7,2,07/16/2022,Amazon Warehouse,4.3,"7.90"" x 2.28"" x 13.70""",Large standard-size,0.6614 lbs
B0CBWVR23D,"3 Pack Airplane Launcher Toy  12.6"" Foam Glider Led Plane  2 Flight Mode Catapult Plane for Kids Outdoor Sport Flying Toys Gifts for 4 5 6 7 8 9 10 12 Year Old Boys Girls",Aiencsai,Toys & Games,"$81,339.31","4,069",$19.99,$6.77,$13.22,N.A.,1348,7,4,04/21/2022,Amazon Warehouse,4.3,"13.50"" x 8.00"" x 2.20""",Large standard-size,0.66 lbs
B09D73NQDM,3 Pack Farm Toy Tractor with 40pcs Plastic Animals Figurines and Fence Playset  Farm Figures Farmer Vehicle Toy Truck with Trailer for 3-12 Years Old Kids Boys Girls Toddlers,Kimicare,Toys & Games,"$72,495.14","2,686",$26.99,$10.48,$16.51,"6,398",1103,7,1,10/31/2021,Amazon Warehouse,4.4,"5.75"" x 7.76"" x 10.16""",Large standard-size,1.541 lbs
B0C4YLKJ45,3 Pack Jumbo Inflatable Dice Giant Inflatable Jumbo Dice Large Inflatable Dice for Game Pool Toy Party Favour (Black 12 Inch),Blulu,Toys & Games,"$15,333.04","1,096",$13.24,N.A.,N.A.,"13,471",445,7,1,08/29/2023,Amazon,4.6,N.A.,N.A.,N.A.
B09B1YDK3D,3 Pack Pop Poop Fidget It Toy  Its Poppits Popitsfidgets Bubble Squeeze Sensory Stress Relief Push Cheap Popper Poppop Gift Adult  It's Popit Popitz Tie Dye Marble Blue Purple Octagon Square Heart,Aucma,Toys & Games,"$19,243.95","1,605",$11.99,$1.80,$10.19,"5,974",165,7,1,05/25/2021,Yunxia-US,4.7,"3.15"" x 7.20"" x 7.52""",Standard (Large),0.3439 lbs
B09HGT8V9L,3 Pack Sensory Fidget Poppers Push Bubble Toy  Silicone Squeeze Autism Anxiety Stress Relief Educational Popping Toys for Kids Adults - Clown Fish  Whale  Turtle,COOIRE,Toys & Games,"$21,186.53","1,247",$16.99,$6.09,$10.90,"15,455",1327,7,1,09/28/2021,Amazon,4.8,"1.81"" x 4.96"" x 6.06""",Large standard-size,0.3571 lbs
B09Q37PG3J,3 Packs Pop Poop Fidget Bubble It Toy  Stress Relief Pack Under 3 5 10 20 Dollars Pressure Game Girls Boys Figetget Poppop Figit  Its Popit Popper It’s Popitz Poppits Popitsfidgets Teal Yellow Hexagon,Aucma,Toys & Games,"$24,325.20","3,480",$5.49,$4.82,$0.67,"3,498",2688.5,6,1,05/25/2021,Yunxia-US,4.7,"1.46"" x 9.76"" x 10.87""",Large standard-size,0.571 lbs
B09FDV43ZP,3 Pcs 35 Inch Alien Inflates Inflatable Alien Jumbo Alien Blow up Toy for Party Decorations  Birthday  Halloween  Alien Theme Party,BBTO,Toys & Games,"$47,273.05","2,795",$16.99,$6.62,$10.37,N.A.,279,7,1,05/27/2021,Amazon,4.5,"2.05"" x 6.50"" x 9.45""",Large standard-size,0.5732 lbs
B07WCF8QB9,3 Pieces Toy Microphone Headset Costume Headpiece Microphone Rock Star Microphone Black Plastic Masquerade Headphone Makeup Props,Boao,Toys & Games,"$13,326.83","1,067",$12.49,$4.79,$7.70,"4,974",395,6,1,10/16/2019,Amazon,3.4,"0.70"" x 6.70"" x 9.40""",Small standard-size,0.1499 lbs
B08KWKH2ZJ,"3"" Baking Rubber Duck [Sealed Hole  No Mildew] - Baby Safe Bathtub Bathing Toy",DUCKY CITY,Toys & Games,"$11,985.00","1,410",$8.50,N.A.,N.A.,"9,245",1671,5,3,12/18/2017,Heather & Willow,4.7,"0.00"" x 0.00"" x 0.00""",N.A.,0.1875 lbs
B0CL6132RK,3-Pack LED Airplane Toy  Airplane Launcher Toy - 2 Flight Modes  Foam Glider Planes  Outdoor Toys for Kids Ages 3 4 5 6 7 8 9 10 11 12 Year Old Boys & Girls Birthday Gift  Educational Flying Kids Toys,Ceekan,Toys & Games,"$35,462.26","1,774",$20.19,N.A.,N.A.,"5,573",144,7,5,07/01/2023,Amazon Warehouse,4.75,N.A.,N.A.,N.A.
B0B9S8BX9B,30 Pack Valentine Party Favors for kid Valentine Squishy Toy with Heart-Shape Box Card Party Supplies Mochi Squishy Stress Relief Toys for Kid Adult Valentine Day Gift for Kid Classroom Exchange Prize,UMIKU,Toys & Games,"$62,613.63","2,237",$27.99,$9.34,$18.65,"2,891",478,7,1,01/10/2022,Amazon,4.5,"3.86"" x 8.11"" x 8.70""",Large standard-size,1.7879 lbs
B0BYNS8K1P,300 PCS Party Favor for Kids Goodie Bags Stuffers  Prize Box Toys for Kids Classroom Bulk  Small Fidget Toys Pinata Fillers  Treasure Chest Toy for Students Rewards  Carnival Prizes  Birthday Gifts,Yutin,Toys & Games,"$31,967.70","1,230",$25.99,N.A.,N.A.,"14,512",33,7,1,07/12/2023,Amazon,4.4,N.A.,N.A.,N.A.
B0B2ZCYKD7,30Pcs Christmas Squishy Toys Mochi Squishy Toy for Kids Party Favors Kawaii Animal Squishy Stress Relief Kids Birthday Party Favors Goodie Bag Stocking Stuffers Piñata Classroom Prizes,Champcel,Toys & Games,"$19,172.21","1,279",$14.99,N.A.,N.A.,"406,698",26,7,1,11/27/2022,Amazon,4.7,N.A.,N.A.,N.A.
B097269RLT,30Pcs Fidget Packs Anti-Anxiety Tools  Push Pop-On-It Fidget Toy Pack with Marble Mesh Sensory Tube and Keychain Mini Fidget Block Set Figetget Stress Relief Toys for Adults Kids (Fidget toy set 1),Bowiln,Toys & Games,"$12,528.60","1,140",$13.99,N.A.,N.A.,"5,384",34.875,4,1,06/12/2021,Bowiln,3,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B094R9TNSN,30Pcs Sensory Fidget Toy Sets  Cheap Fidget Toys Pack Relieves Stress Anxiety Fidget Toy for Kids Adults Kill Time Random Color (30Pcs V-Set),VINMEN,Toys & Games,"$19,758.00","1,110",$20.98,N.A.,N.A.,"6,993",6.625,5,1,05/20/2021,hongyou88,4.35,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09JLRKHW7,30Pcs Squishies Mochi Squishy Toy Kids Party Favors Kawaii Squishy Animal Squishy Stress Relief Toy Easter Egg Fillers Kid Birthday Party Favor Goodie Bag Xmas Stocking Stuffer Piñata Class Prize Gift,Champcel,Toys & Games,"$13,476.51","1,349",$9.99,$5.27,$4.72,"11,969",519,7,2,12/05/2021,Amazon,4.6,"2.44"" x 7.52"" x 8.19""",Large standard-size,0.679 lbs
B0BK3MTLFL,30Pcs Valentines Day Squishy Toys Mochi Squishy Toy for Kids Valentine Party Favors Squishies Valentines Day Gifts for Kids Classroom Exchange Prizes Stress Relief Toy Party Favors Goodie Bag Stuffers,Champcel,Toys & Games,"$19,696.86","1,314",$14.99,N.A.,N.A.,"389,011",13,7,1,12/17/2021,Amazon,4.3,N.A.,N.A.,N.A.
B0BLC1BNV7,32 Pack Bubble for Kids Party Favors  8 Style Mini Bubble Wands with Gift Box  Dinosaur Toys Bulk for Carnival Prizes Goodie Bag Stuffers Supplies  Birthday Bath Time Bubbles Blower Toy for Girl Boy,MAPIXO,Toys & Games,"$66,406.92","6,654",$9.98,N.A.,N.A.,958,541,7,1,01/14/2023,Amazon,4.6,N.A.,N.A.,N.A.
B07PSMDQPB,32 Piece Mini Plush Animal Toy Set  Cute Small Animals Plush Keychain Decoration for Themed Parties  Kindergarten Gift  Teacher Student Award  Goody Bags Filler for Boys Girls Child Kid Laxdacee,Laxdacee,Toys & Games,"$59,040.90","2,955",$19.98,$6.77,$13.21,"3,697",4462,7,3,05/22/2019,Amazon,4.6,"2.09"" x 8.11"" x 11.14""",Large standard-size,0.679 lbs
B0BR4VCPF9,32+64pcs Prefilled Easter Eggs  Easter Pop Purse Fidget Toy Pack  Easter Pop Its Keychain Pop Toys Party Favors Goodie Bag Stuffers with Keychain Toys Stress Relief Toys  Easter Party Favors,ONKULL,Toys & Games,"$312,193.26","10,074",$30.99,N.A.,N.A.,"1,515,005",90,6,1,09/06/2022,Amazon,4.6,N.A.,N.A.,N.A.
B09KTH5XNR,32Pack Pop Tubes  Fidget Tubes for Children and Adult Sensory Fidget Toy Set for Stress and Anxiety Relief Educational Learning Toys for Kids,Neec,Toys & Games,"$25,333.82","2,818",$8.99,$5.12,$3.87,"5,163",1520,7,1,12/12/2021,Amazon,4.7,"2.68"" x 7.80"" x 10.04""",Large standard-size,0.6195 lbs
B09CCKDT95,33pcs Fidget Packs Fidget Toy Set Fidget Toys Pack with Sensory Popitsfidgets Fidget Pack Cheap Rainbow Spring Pad Stress Ball Infinity Fidget Cube Marble Mesh Pop Tube (33pcs Fidget Packs 5),MISOWMNJOY,Toys & Games,"$49,916.70","3,330",$15.99,N.A.,N.A.,"1,018",2.333333333,5,1,08/11/2021,MISOWMNJOY,3.666666667,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B0CJT6VCS7,36 Pack Pop Fidget Toys Bulk Its Fidget Bracelet It Birthday Party Favors for Kids 4-8 8-12 Small Prize Box Toys for Kids Classroom Bubble Poppers Toddlers Toy for Students Girls Boys Cheap,PICcircuit,Toys & Games,"$97,330.07","6,493",$11.49,N.A.,N.A.,"1,319",327.5,7,1,04/29/2023,Amazon,4.8,N.A.,N.A.,N.A.
B0B7DPD8CG,36 Pcs Bubble Bottles with Wand Bubbles Party Favors for Kids Summer Toys  Blow Bubbles Solution Novelty Toy  Party Favors  Birthday Party Supplies  Outdoor & Indoor Activity 4oz 6 Colors,SpringFlower,Toys & Games,"$62,424.39","1,561",$29.99,N.A.,N.A.,"4,686",2152,7,2,05/05/2023,Amazon Warehouse,4.5,N.A.,N.A.,N.A.
B0B349YC6J,36 Pcs Christmas Mini Sensory Stress Ball Pack for Kids Girls Boys  Squeeze Toy with Water Beads to Stress Reliever Great for Kid Party Favors Christmas Stocking Stuffers (Christmas),Cherislpy,Toys & Games,"$32,916.66","2,534",$13.99,N.A.,N.A.,"3,567",504.5,7,1,09/24/2022,Amazon,4.4,N.A.,N.A.,N.A.
B0B2PBTH2K,36 Pcs Halloween Mochi Squishy Toys Mini Cute Squeeze Toy Stress Reliever Anxiety Packs for Kid Party Favors Halloween Miniature(Halloween),Holydeck,Toys & Games,"$26,126.21","2,179",$11.99,N.A.,N.A.,N.A.,144,7,1,08/04/2022,Amazon,4.2,N.A.,N.A.,N.A.
B09CFP69YX,36pcs Fidget Packs  Fidget Toy Set Fidget Toys Pack with Sensory Rainbow Novelty Push Pop-in-It Fidget Pack Cheap Pop Tube Simple and Dimple Spinner Pad Fidget Block Set (36pcs Fidget Packs 11),Bowiln,Toys & Games,"$15,289.80","1,020",$14.99,N.A.,N.A.,"7,658",1,5,1,08/12/2021,Beetwoo,4,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09CPX4XMB,3D Magic Cube Set  Star Cube Magnet Fidget Toy Transforms Puzzle Cubes for Kids and Adults (3 Packs),Euclidean Cube,Toys & Games,"$22,781.64","1,036",$21.99,$7.82,$14.17,"15,893",4651,6,1,02/22/2019,Amazon,4.5,"5.00"" x 5.00"" x 2.44""",Large standard-size,0.8 lbs
B07SSRHP7W,3D Pin Art Toy  Pin Art Board Pin Art Toy for Kids  Sensory Toys for Age 3  4  5  6  7  8  9  10+ Years Old Kids Boys Girls  Toddler Toys Birthday Gifts Baby Girl Boy Gifts Fidget Toys,ENJSD,Toys & Games,"$31,335.75","1,425",$22.49,$8.44,$14.05,"10,940",1930.333333,7,1,09/16/2019,Amazon,4.5,"2.30"" x 6.10"" x 8.10""",Large standard-size,1.1508 lbs
B09L5MS28J,3D Puzzle Ball Maze Ball Brain Teasers Games Gravity 3D Puzzle Ball Toy for Kids Adults  Gold Puzzle Games Ball Sphere Educational Toys Gifts for Students Teens Adults,YongnKids,Toys & Games,"$119,405.85","7,975",$14.99,N.A.,N.A.,N.A.,2360.4,7,1,12/27/2019,Amazon,4,N.A.,N.A.,N.A.
B0BDLH8BW8,3D Sticker Books for Kids Reusable Stickers for Toddlers  Educational Learning Toy for Boys&Girls Ages 2-4  My House Theme Stickers  Birthday Gift for Kids Ages 3 4 5 6,JOFREY,Toys & Games,"$11,609.47","1,453",$7.99,N.A.,N.A.,"8,296",217,7,1,07/20/2022,Amazon,4.6,N.A.,N.A.,N.A.
B0B4R44YRR,3PCS Fidget Cube Set，Fidget Cube  Release Stress Cube  Fidget Cube Pack  Fidget Cube Stress Anxiety Pressure-Relieving Toy for Adults and Children,ProJoyJoy,Toys & Games,"$19,843.59","1,241",$15.99,N.A.,N.A.,"7,020",693,7,1,04/20/2022,Maikangxin,4.4,N.A.,N.A.,N.A.
B0BY6BLVCZ,3PCS Magnetic Rings Fidget Toy Set Adult Fidget Magnets Spinner Rings for Anxiety Relief Therapy  Stress Relief Fidget Pack Gift for Adults Teens Boys Kids,Finger Rock,Toys & Games,"$15,543.71","1,729",$8.99,$4.27,$4.72,"6,269",1301,7,1,06/24/2022,Amazon,4.2,"0.63"" x 2.44"" x 5.00""",Small standard-size,0.0441 lbs
